Date,ALB,APD,ATVI,CE,CF,CHTR,CMCSA,CTVA,DD,DIS,DOW,EA,ECL,EMN,FCX,FMC,FOX,FOXA,GOOG,GOOGL,IFF,IPG,LIN,LYB,LYV,META,MLM,MOS,MTCH,NEM,NFLX,NUE,NWS,NWSA,OMC,PARA,PPG,SHW,STLD,T,TMUS,TTWO,VMC,VZ,WBD
2018-08-06,87.04678344726562,143.41085815429688,68.80608367919922,104.83175659179688,43.23221969604492,300.0,31.505104064941406,,87.2987060546875,113.65856170654297,,127.08909606933594,140.4357452392578,86.3124771118164,14.501723289489746,69.63544464111328,,,61.23849868774414,61.88349914550781,117.47730255126953,18.235340118408203,146.07492065429688,84.44835662841797,49.529998779296875,185.69000244140625,199.03097534179688,28.48082733154297,36.55712890625,30.774171829223633,350.9200134277344,56.64186477661133,14.404478073120117,14.1770601272583,56.29684066772461,46.141212463378906,101.17755126953125,141.6350555419922,39.305362701416016,16.227237701416016,66.30000305175781,121.31999969482422,109.45368194580078,41.172508239746094,26.920000076293945
2018-08-07,87.18766784667969,143.37518310546875,68.47460174560547,105.06553649902344,42.88881301879883,297.0299987792969,31.576473236083984,,87.78827667236328,114.266357421875,,126.17308044433594,141.1845245361328,86.25310516357422,14.464054107666016,68.77379608154297,,,62.111000061035156,62.79199981689453,117.5911865234375,18.32549476623535,145.21490478515625,84.73979187011719,49.70000076293945,183.80999755859375,200.22146606445312,29.994752883911133,37.00445556640625,30.655189514160156,351.8299865722656,57.1108512878418,14.357558250427246,14.195813179016113,56.7541389465332,46.46424102783203,100.84739685058594,141.5267333984375,39.96090316772461,16.373794555664062,65.33000183105469,122.20999908447266,110.4358139038086,41.15681838989258,25.549999237060547
2018-08-08,92.78661346435547,143.13458251953125,68.26009368896484,105.2633285522461,42.76555633544922,298.20001220703125,31.2642765045166,,87.16987609863281,111.73713684082031,,126.47840118408203,140.67271423339844,86.0326156616211,14.492305755615234,70.44966888427734,,,62.28049850463867,63.06650161743164,117.61746978759766,18.136987686157227,145.23338317871094,84.49320220947266,49.4900016784668,185.17999267578125,197.24514770507812,29.843360900878906,43.40028762817383,30.731678009033203,347.6099853515625,57.022369384765625,14.357558250427246,14.195813179016113,56.36336898803711,46.411869049072266,100.19623565673828,141.3896942138672,39.78372573852539,16.353574752807617,65.5,124.94999694824219,108.66226196289062,41.345096588134766,25.649999618530273
2018-08-09,94.65607452392578,142.9831085205078,68.73783111572266,105.77579498291016,43.80453872680664,305.1700134277344,31.656753540039062,,88.92206573486328,111.91358947753906,,125.89729309082031,140.1229705810547,86.2785415649414,14.416973114013672,71.33502197265625,,,62.45500183105469,63.222999572753906,117.78390502929688,18.26812171936035,145.32583618164062,84.724853515625,49.2599983215332,183.08999633789062,195.40176391601562,30.33538818359375,46.902767181396484,30.349233627319336,349.3599853515625,56.110923767089844,14.451397895812988,14.308328628540039,56.479759216308594,46.769813537597656,100.60153198242188,141.5139617919922,39.24335861206055,16.419275283813477,64.97000122070312,125.19999694824219,107.66106414794922,41.588314056396484,26.100000381469727
2018-08-10,92.53299713134766,140.65769958496094,68.84508514404297,104.75086975097656,43.38188934326172,302.45001220703125,31.29102325439453,,87.27294921875,110.46270751953125,,129.34463500976562,139.19415283203125,84.6927261352539,14.228638648986816,69.37457275390625,,,61.88050079345703,62.6254997253418,115.99679565429688,18.10420799255371,143.1434326171875,84.11956787109375,49.20000076293945,180.25999450683594,192.14697265625,29.79604721069336,48.36848068237305,30.25575065612793,345.8699951171875,56.146324157714844,12.621513366699219,12.376798629760742,56.41324234008789,45.85310745239258,98.98948669433594,141.17613220214844,38.632118225097656,16.30303955078125,64.9800033569336,128.8000030517578,105.3726577758789,41.16466522216797,25.989999771118164
2018-08-13,89.83685302734375,144.72943115234375,68.75733947753906,104.24737548828125,42.668701171875,302.05999755859375,31.255353927612305,,85.79134368896484,109.91374206542969,,129.34463500976562,138.3506317138672,83.83621978759766,14.049722671508789,67.84890747070312,,,61.7504997253418,62.43199920654297,114.98058319091797,17.907514572143555,142.70883178710938,83.37977600097656,48.93000030517578,180.0500030517578,192.98223876953125,28.707914352416992,47.57851791381836,29.448360443115234,341.30999755859375,55.889705657958984,13.090715408325195,12.733100891113281,55.96426773071289,45.582454681396484,97.71826171875,138.67764282226562,38.69413375854492,16.277774810791016,65.69999694824219,128.10000610351562,105.21055603027344,40.96852493286133,25.889999389648438
2018-08-14,91.4338607788086,146.4134063720703,69.50810241699219,104.93069458007812,42.526954650878906,307.8599853515625,31.567554473876953,,87.04105377197266,110.53133392333984,,129.92575073242188,139.36476135253906,83.98887634277344,13.936721801757812,67.69081115722656,,,62.10499954223633,62.90700149536133,115.0243911743164,18.136987686157227,143.65208435058594,84.58285522460938,49.16999816894531,181.11000061035156,194.66246032714844,28.99177360534668,46.11280822753906,28.844942092895508,337.489990234375,56.24366760253906,13.278395652770996,12.8362398147583,56.63772964477539,45.89675521850586,98.42756652832031,139.05690002441406,38.623260498046875,16.292932510375977,65.95999908447266,129.08999633789062,106.1831283569336,41.47847366333008,26.420000076293945
2018-08-15,89.7522964477539,146.30645751953125,67.57757568359375,102.9527359008789,41.720699310302734,295.75,31.19292640686035,,85.62386322021484,110.62936401367188,,126.12384033203125,138.4454345703125,82.02993774414062,12.8632173538208,66.23628234863281,,,60.71900177001953,61.611000061035156,114.9017562866211,18.145185470581055,142.99549865722656,82.76701354980469,48.4900016784668,179.52999877929688,194.93125915527344,28.05502700805664,44.6470947265625,27.02619743347168,326.3999938964844,54.0756721496582,13.231476783752441,12.817488670349121,56.654361724853516,46.09755325317383,98.5933837890625,139.7835235595703,37.68424987792969,16.409168243408203,65.41000366210938,125.94999694824219,104.7147216796875,41.768760681152344,26.059999465942383
2018-08-16,91.18021392822266,146.76087951660156,67.94808959960938,103.60005187988281,41.89790344238281,302.0,31.808385848999023,,86.42262268066406,110.26664733886719,,127.75885772705078,139.0330047607422,82.52177429199219,12.96679973602295,66.81333923339844,,,60.324501037597656,61.202999114990234,115.30469512939453,18.489402770996094,142.90298461914062,83.65625762939453,48.689998626708984,174.6999969482422,194.43202209472656,28.036104202270508,44.24735641479492,26.856220245361328,322.44000244140625,54.65084457397461,13.419157028198242,13.033143997192383,57.643775939941406,46.25471115112305,99.39480590820312,141.2491455078125,38.43722152709961,16.72249412536621,65.9800033569336,125.94000244140625,104.72425079345703,42.57681655883789,26.389999389648438
2018-08-17,89.65834045410156,148.44480895996094,67.42158508300781,104.01362609863281,42.1016731262207,299.6400146484375,31.75486946105957,,87.33738708496094,110.26664733886719,,126.08441925048828,139.6206817626953,82.84402465820312,13.155133247375488,66.75010681152344,,,60.04800033569336,60.79249954223633,115.77777862548828,18.33368492126465,144.2993621826172,84.5156021118164,48.150001525878906,173.8000030517578,194.9024658203125,28.036104202270508,45.5227165222168,27.247169494628906,316.7799987792969,55.199493408203125,13.559914588928223,13.033143997192383,57.02851867675781,46.46424102783203,99.87381744384766,141.5812225341797,38.73843002319336,16.692171096801758,65.9000015258789,124.30000305175781,105.21055603027344,42.98478317260742,26.950000762939453
2018-08-20,89.7522964477539,148.78335571289062,67.20707702636719,104.0585708618164,43.24458694458008,295.0,31.603239059448242,,88.2263412475586,109.78628540039062,,125.78894805908203,140.5495147705078,83.22563934326172,13.296385765075684,67.27973937988281,,,60.38850021362305,61.09749984741211,117.12687683105469,18.399255752563477,146.38009643554688,85.18067932128906,48.209999084472656,172.5,194.86404418945312,28.15911293029785,46.30316162109375,27.10268783569336,327.7300109863281,55.34992599487305,13.184556007385254,12.723725318908691,57.361080169677734,46.76108932495117,101.08056640625,141.7952117919922,39.748294830322266,16.732603073120117,65.83999633789062,124.87999725341797,104.92449951171875,42.87495040893555,27.920000076293945
2018-08-21,89.09469604492188,147.9904022216797,67.91883850097656,105.04756164550781,42.721858978271484,305.0799865722656,31.879749298095703,,88.67726135253906,110.17841339111328,,124.85324096679688,140.3410186767578,84.11609649658203,13.484720230102539,67.6591796875,,,60.08100128173828,60.87049865722656,116.60124969482422,18.66151237487793,146.40782165527344,85.89058685302734,49.20000076293945,172.6199951171875,196.07379150390625,27.932022094726562,45.91293716430664,27.1536808013916,338.0199890136719,56.456031799316406,13.184556007385254,12.723725318908691,57.868255615234375,47.11903762817383,102.32415008544922,142.03146362304688,39.9520378112793,16.87915802001953,66.51000213623047,126.41999816894531,106.84593963623047,43.07892608642578,29.549999237060547
2018-08-22,88.8034896850586,146.44009399414062,69.64459228515625,104.9666519165039,43.1116828918457,300.2799987792969,31.6478271484375,,88.58706665039062,109.73727416992188,,125.70030975341797,139.50694274902344,83.42916107177734,13.68247127532959,67.53270721435547,,,60.36650085449219,61.087501525878906,115.28720092773438,18.69429588317871,143.35614013671875,85.76354217529297,49.560001373291016,173.63999938964844,197.61964416503906,27.89417266845703,46.04618453979492,27.468137741088867,344.44000244140625,56.44718551635742,13.325315475463867,12.798735618591309,57.44424057006836,46.60394287109375,101.8819808959961,140.20498657226562,40.1203498840332,16.515295028686523,65.80999755859375,129.22999572753906,107.48641967773438,42.47484588623047,29.06999969482422
2018-08-23,88.08951568603516,146.49354553222656,69.3910903930664,103.74388885498047,43.82046890258789,293.3900146484375,31.49618911743164,,87.74964904785156,109.79608917236328,,124.21300506591797,139.4784698486328,82.8694839477539,13.352884292602539,66.86077117919922,,,60.26900100708008,61.05799865722656,114.6126480102539,18.579553604125977,143.24517822265625,85.21057891845703,49.20000076293945,172.89999389648438,195.25770568847656,27.84686279296875,47.492862701416016,26.907211303710938,339.1700134277344,54.88093185424805,12.996874809265137,12.573701858520508,57.01187515258789,46.16740036010742,101.1174087524414,140.4412841796875,39.039608001708984,16.419275283813477,65.20999908447266,130.67999267578125,106.2054443359375,42.58466720581055,28.790000915527344
2018-08-24,90.18441772460938,147.87457275390625,72.23810577392578,104.43619537353516,44.25459671020508,300.6700134277344,32.55766677856445,,89.16682434082031,109.72747039794922,,127.02998352050781,141.1560821533203,83.94647216796875,13.625969886779785,67.61965942382812,,,61.032501220703125,61.837501525878906,115.3835678100586,18.75166130065918,144.45663452148438,86.02509307861328,49.47999954223633,174.64999389648438,197.56198120117188,28.045570373535156,47.98777389526367,27.221670150756836,358.82000732421875,55.3233757019043,12.996874809265137,12.564326286315918,57.344459533691406,46.35947799682617,101.9004135131836,142.8584747314453,39.641998291015625,16.495080947875977,65.41000366210938,134.00999450683594,106.69296264648438,42.97694396972656,28.540000915527344
2018-08-27,91.02051544189453,149.0506591796875,72.23810577392578,105.88367462158203,44.8570671081543,304.3399963378906,32.4952278137207,,91.22817993164062,110.11959838867188,,127.02998352050781,141.9996337890625,84.6927261352539,13.870804786682129,68.26787567138672,,,62.090999603271484,62.813499450683594,114.96304321289062,18.899188995361328,146.15817260742188,86.64529418945312,49.58000183105469,177.4600067138672,199.97186279296875,28.972850799560547,48.34944152832031,27.408649444580078,364.5799865722656,56.37639617919922,12.94995403289795,12.423680305480957,57.72691345214844,46.848384857177734,102.37020874023438,145.30125427246094,40.66072082519531,16.591100692749023,65.80000305175781,133.3699951171875,108.5761947631836,43.0318603515625,28.770000457763672
2018-08-28,91.0674819946289,148.8011932373047,72.15035247802734,105.57799530029297,44.927940368652344,305.0299987792969,32.423851013183594,,91.13800811767578,110.36467742919922,,125.86773681640625,141.6963348388672,83.85318756103516,13.804886817932129,68.27574920654297,,,61.557498931884766,62.292999267578125,114.23592376708984,19.104076385498047,146.43557739257812,85.91300964355469,49.689998626708984,176.25999450683594,197.63880920410156,29.18101692199707,48.901466369628906,27.060197830200195,368.489990234375,56.482574462890625,12.903033256530762,12.386176109313965,57.71861267089844,46.6126594543457,101.20953369140625,144.52853393554688,40.56327819824219,16.51024055480957,65.58999633789062,133.66000366210938,107.24744415283203,42.87495040893555,28.290000915527344
2018-08-29,90.86082458496094,149.941650390625,73.0376205444336,105.3532485961914,45.75190353393555,309.1499938964844,32.78066635131836,,92.03986358642578,110.23723602294922,,126.58677673339844,142.99484252929688,83.72599029541016,13.81430435180664,68.44969177246094,,,62.46500015258789,63.23249816894531,114.12205505371094,19.210620880126953,147.49903869628906,85.92048645019531,49.650001525878906,175.89999389648438,198.68531799316406,29.890668869018555,48.37799835205078,26.975202560424805,368.0400085449219,56.712642669677734,12.996874809265137,12.508068084716797,57.768497467041016,47.049190521240234,102.85844421386719,145.7450714111328,41.01506805419922,16.28788185119629,65.9800033569336,136.08999633789062,108.38499450683594,42.81218338012695,28.34000015258789
2018-08-30,89.29196166992188,148.55169677734375,72.24785614013672,105.02955627441406,45.65445327758789,309.05999755859375,32.71821594238281,,90.92594909667969,109.71766662597656,,114.19599151611328,142.283935546875,82.8525161743164,13.32463550567627,67.24020385742188,,,61.95600128173828,62.72200012207031,113.7804183959961,19.16964340209961,146.01022338867188,84.92660522460938,49.38999938964844,177.63999938964844,195.73776245117188,29.64466094970703,47.06456756591797,26.3887939453125,370.9800109863281,55.562294006347656,12.856115341186523,12.395551681518555,57.31951141357422,46.2808952331543,101.93726348876953,145.6780548095703,40.42153549194336,16.15143394470215,66.01000213623047,134.63999938964844,107.20921325683594,42.95341491699219,28.18000030517578
2018-08-31,89.73350524902344,148.15965270996094,70.29784393310547,105.03857421875,46.02655029296875,310.3999938964844,32.99473571777344,,90.83526611328125,109.81568908691406,,111.70404815673828,142.62518310546875,82.28433990478516,13.230466842651367,67.54851531982422,,,60.90950012207031,61.59000015258789,114.13958740234375,19.31023597717285,146.28761291503906,84.27647399902344,49.68000030517578,175.72999572753906,191.24346923828125,29.5878849029541,47.635623931884766,26.371795654296875,367.67999267578125,55.3056755065918,12.762274742126465,12.25490665435791,57.63546371459961,46.289634704589844,101.82672119140625,145.47364807128906,40.51012420654297,16.141326904296875,66.04000091552734,133.55999755859375,105.9186782836914,42.6552848815918,27.829999923706055
2018-09-04,90.71989440917969,146.4222869873047,71.15585327148438,103.0246353149414,45.93796157836914,312.989990234375,32.45062255859375,,90.30424499511719,108.66871643066406,,111.8123779296875,142.77682495117188,81.93663787841797,12.693714141845703,65.62757110595703,,,59.849998474121094,60.56549835205078,113.52633666992188,18.962894439697266,144.42886352539062,83.69595336914062,50.310001373291016,171.16000366210938,191.23385620117188,29.171552658081055,49.805641174316406,25.572906494140625,363.6000061035156,55.04905700683594,12.574592590332031,12.114258766174316,56.52964401245117,45.914215087890625,101.21874237060547,146.67755126953125,40.35067367553711,16.100893020629883,65.7699966430664,134.52999877929688,105.80394744873047,41.729522705078125,27.469999313354492
2018-09-05,90.6071548461914,147.35780334472656,69.85909271240234,103.37528228759766,45.39750671386719,306.80999755859375,32.36141586303711,,90.73165893554688,107.7080078125,,109.87202453613281,144.51132202148438,82.93731689453125,12.872634887695312,65.99122619628906,,,59.32400131225586,59.95500183105469,111.88814544677734,18.714797973632812,144.3918914794922,84.19355010986328,49.40999984741211,167.17999267578125,192.0903778076172,28.892196655273438,48.09246826171875,25.606897354125977,341.17999267578125,56.30561447143555,12.574592590332031,12.07675552368164,57.11997985839844,46.22852325439453,101.8819808959961,147.41513061523438,41.457984924316406,16.181753158569336,65.70999908447266,128.89999389648438,105.15391540527344,42.22378158569336,27.459999084472656
2018-09-06,91.74388122558594,147.95477294921875,70.16133880615234,103.67196655273438,45.14057540893555,305.19000244140625,32.04030227661133,,90.7705078125,108.09033203125,,111.49718475341797,145.2032012939453,82.64049530029297,12.77846622467041,65.56434631347656,,,58.571998596191406,59.199501037597656,113.7804183959961,18.689990997314453,144.88198852539062,84.62329864501953,49.470001220703125,162.52999877929688,190.83926391601562,28.67439079284668,47.98777389526367,25.70038604736328,346.4599914550781,56.022438049316406,12.339991569519043,11.907981872558594,57.57726287841797,47.686527252197266,103.17162322998047,147.64825439453125,41.954071044921875,16.26261329650879,65.5199966430664,130.35000610351562,105.36421966552734,42.59251403808594,27.6200008392334
2018-09-07,91.30233764648438,146.87667846679688,71.7311019897461,103.41126251220703,45.12285614013672,305.19000244140625,32.26329803466797,,90.66690826416016,108.78636169433594,,113.1814956665039,145.34539794921875,82.34368896484375,12.411213874816895,64.95565032958984,,,58.24150085449219,58.87950134277344,111.3099594116211,18.81403923034668,143.3654022216797,81.90153503417969,49.91999816894531,163.0399932861328,188.87603759765625,28.35242462158203,49.386863708496094,25.606897354125977,348.67999267578125,55.96049880981445,12.293074607849121,11.870474815368652,58.09274673461914,49.105560302734375,102.72026062011719,147.68975830078125,41.378257751464844,16.232290267944336,64.38999938964844,130.5399932861328,105.93779754638672,42.3650016784668,27.950000762939453
2018-09-10,91.490234375,147.95477294921875,72.40386199951172,102.78189849853516,45.601287841796875,310.2699890136719,32.432777404785156,,90.74462127685547,108.50206756591797,,111.5070571899414,145.809814453125,82.19105529785156,12.430048942565918,64.90032196044922,,,58.231998443603516,58.75299835205078,112.7028579711914,18.871925354003906,144.14218139648438,80.58213806152344,50.290000915527344,164.17999267578125,183.37124633789062,28.69333267211914,50.709808349609375,25.275442123413086,348.4100036621094,55.25258255004883,12.2461519241333,11.832968711853027,57.8765754699707,48.35224914550781,103.25453186035156,149.12347412109375,40.91761779785156,16.368738174438477,65.55999755859375,129.16000366210938,102.47726440429688,42.459144592285156,28.299999237060547
2018-09-11,92.85235595703125,148.4715118408203,77.51288604736328,103.26741027832031,46.36322784423828,312.8399963378906,32.37926483154297,,90.7705078125,107.44331359863281,,110.60089111328125,146.814453125,81.30062103271484,12.279382705688477,65.20862579345703,,,58.86800003051758,59.4995002746582,111.52896118164062,18.61556053161621,145.26112365722656,80.32579040527344,51.459999084472656,165.94000244140625,185.25746154785156,29.289928436279297,52.01372528076172,25.181961059570312,355.92999267578125,55.48265075683594,12.293435096740723,11.84242057800293,57.21143341064453,48.52743911743164,103.71511840820312,149.89622497558594,40.91761779785156,16.51024055480957,65.91000366210938,133.9199981689453,104.28401947021484,42.929866790771484,28.510000228881836
2018-09-12,93.43482208251953,148.11514282226562,78.50737762451172,101.13658905029297,46.584716796875,312.5,32.191951751708984,,89.6825180053711,107.30606842041016,,111.30021667480469,147.5916290283203,81.41085815429688,12.834964752197266,65.83311462402344,,,58.14099884033203,58.58000183105469,114.8929672241211,18.85538673400879,144.81724548339844,79.98651123046875,52.83000183105469,162.0,184.78591918945312,29.469852447509766,53.346187591552734,25.754077911376953,369.95001220703125,56.24366760253906,12.198869705200195,11.681748390197754,57.36940383911133,48.299686431884766,103.19925689697266,149.4875030517578,41.697174072265625,16.88926124572754,67.91999816894531,133.47999572753906,104.07369232177734,43.12599563598633,30.700000762939453
2018-09-13,94.8345947265625,149.3535614013672,78.41963195800781,101.75695037841797,45.45066452026367,319.2099914550781,33.03934097290039,,89.26803588867188,108.49226379394531,,112.12757110595703,148.36886596679688,82.67332458496094,12.787882804870605,66.99517059326172,,,58.76649856567383,59.106998443603516,120.21929931640625,18.764419555664062,147.21237182617188,79.13455963134766,54.58000183105469,161.36000061035156,185.86380004882812,29.053184509277344,56.70590591430664,25.805315017700195,368.1499938964844,56.19057083129883,12.340717315673828,11.814066886901855,57.62714767456055,49.23694610595703,104.04673767089844,150.0366973876953,41.67946243286133,17.02065658569336,68.4800033569336,136.25999450683594,104.85758209228516,43.10246276855469,31.84000015258789
2018-09-14,95.10794067382812,150.2267608642578,79.23863220214844,101.74795532226562,45.67216491699219,318.1300048828125,32.96797561645508,,88.82765197753906,107.11001586914062,,112.55110168457031,148.91860961914062,83.1510009765625,12.891467094421387,67.5248031616211,,,58.62649917602539,58.89899826049805,119.5798110961914,18.780961990356445,145.1779327392578,79.39844512939453,54.709999084472656,162.32000732421875,186.70106506347656,29.157350540161133,56.35375213623047,25.94194221496582,364.55999755859375,55.37647247314453,12.15158748626709,11.757359504699707,57.35277557373047,48.92161560058594,103.32823181152344,149.4331817626953,41.47571563720703,16.980226516723633,68.25,134.11000061035156,106.30105590820312,42.79649353027344,32.18000030517578
2018-09-17,96.56896209716797,150.35147094726562,76.90837860107422,101.94576263427734,46.02655029296875,319.4700012207031,32.96797561645508,,89.13850402832031,107.20803833007812,,110.994873046875,148.47193908691406,83.27041625976562,12.919716835021973,68.16509246826172,,,57.8025016784668,57.99150085449219,119.57103729248047,18.640371322631836,146.13040161132812,78.00363159179688,53.470001220703125,160.5800018310547,185.8252716064453,30.293720245361328,55.28778076171875,26.163959503173828,350.3500061035156,55.79236602783203,12.057023048400879,11.596688270568848,58.001304626464844,49.29826736450195,104.08358001708984,149.9090118408203,41.82119369506836,16.99033546447754,67.41999816894531,131.47999572753906,106.07161712646484,42.914180755615234,32.02000045776367
